zip,lat,lon
86442,35.106,-114.5947
86503,36.1304,-109.6037
86504,35.7445,-109.0765
86505,35.7114,-109.542
87020,35.1476,-107.8526
87102,35.0818,-106.6482
87106,35.079,-106.6169
87108,35.0726,-106.5749
87109,35.1506,-106.569
87114,35.1868,-106.6652
87301,35.5065,-108.7414
87313,35.7206,-108.0271
87327,35.0684,-108.8336
87401,36.7412,-108.1797
87420,36.656,-108.7355
87501,35.6975,-105.9821
87505,35.6219,-105.8688
87507,35.6567,-106.0152
87532,35.9872,-106.0717
87544,35.8663,-106.2676
87571,36.3953,-105.5847
87701,35.5949,-105.2272
87740,36.8952,-104.4349
87801,34.0479,-106.8907
87901,33.1606,-107.2669
88001,32.2901,-106.7539
88008,31.8394,-106.6821
88011,32.3244,-106.6683
88012,32.5835,-106.7714
88031,32.2398,-107.7404
88061,32.79,-108.2749
88101,34.4126,-103.2214
88130,34.1799,-103.3363
88201,33.6397,-104.3748
88210,32.8384,-104.4074
88220,32.4119,-104.2395
88240,32.7222,-103.1372
88260,32.9512,-103.3488
88310,32.8932,-105.9485
88345,33.3474,-105.651
88401,35.168,-103.7179
88415,36.4414,-103.1888
89005,35.9727,-114.8344
89008,37.6128,-114.5097
89011,36.1065,-114.9192
89015,36.0357,-114.9718
89027,36.8113,-114.1235
89030,36.2115,-115.1241
89031,36.2589,-115.1718
89048,36.1661,-116.0038
89052,35.9878,-115.1167
89086,36.2809,-115.1349
89102,36.1433,-115.2004
89106,36.1847,-115.1617
89109,36.126,-115.1454
89113,36.0854,-115.2566
89117,36.1302,-115.2755
89118,36.0811,-115.2169
89119,36.1008,-115.1365
89128,36.1968,-115.2644
89144,36.1781,-115.3183
89146,36.1424,-115.2242
89148,36.0588,-115.3104
89149,36.2765,-115.2885
89191,36.2395,-115.0257
89301,39.2474,-114.8886
89406,39.4703,-118.7861
89410,38.8703,-119.6115
89415,38.5347,-118.6411
89419,40.1819,-118.4689
89431,39.5473,-119.7556
89434,39.5502,-119.7178
89445,40.9664,-117.7467
89447,38.9866,-119.1596
89451,39.2564,-119.9521
89502,39.4972,-119.7764
89503,39.5354,-119.8374
89511,39.4151,-119.7668
89521,39.3809,-119.6859
89703,39.1704,-119.7782
89801,40.9056,-115.5344
89820,40.622,-116.9554
90015,34.0434,-118.2716
90017,34.0559,-118.2666
90023,34.0245,-118.1975
90026,34.0766,-118.2646
90027,34.104,-118.2925
90028,34.1005,-118.3254
90033,34.0487,-118.2084
90034,34.029,-118.4005
90036,34.0699,-118.3492
90048,34.0737,-118.372
90059,33.9293,-118.2463
90073,33.7866,-118.2987
90095,33.7866,-118.2987
90241,33.9416,-118.1306
90242,33.9218,-118.1395
90247,33.8925,-118.2961
90255,33.9769,-118.2161
90262,33.9241,-118.2013
90292,33.9779,-118.4525
90301,33.955,-118.3556
90404,34.0268,-118.4733
90503,33.8397,-118.3542
90505,33.8106,-118.3507
90509,33.7866,-118.2987
90602,33.9693,-118.0337
90605,33.9413,-118.0356
90623,33.8491,-118.0398
90640,34.0133,-118.113
90650,33.9056,-118.0818
90703,33.8669,-118.0686
90704,33.332,-118.3437
90710,33.797,-118.2991
90712,33.8512,-118.1457
90720,33.7956,-118.0648
90732,33.742,-118.3121
90806,33.8045,-118.1876
90813,33.782,-118.1835
90822,33.7927,-118.1638
91007,34.1243,-118.0515
91107,34.151,-118.0889
91109,34.1478,-118.1445
91204,34.1379,-118.2599
91206,34.1556,-118.2322
91208,34.1921,-118.235
91307,34.1963,-118.6389
91325,34.2353,-118.5188
91335,34.2007,-118.5391
91342,34.3054,-118.4322
91346,34.2572,-118.467
91352,34.2209,-118.3699
91355,34.3985,-118.5535
91356,34.1671,-118.5414
91360,34.2092,-118.8739
91367,34.1767,-118.6159
91402,34.2262,-118.447
91403,34.1514,-118.4603
91405,34.2001,-118.4456
91436,34.151,-118.4882
91505,34.169,-118.3442
91706,34.0964,-117.9682
91710,34.0125,-117.6844
91723,34.086,-117.8843
91724,34.0938,-117.856
91733,34.0557,-118.0444
91740,34.1287,-117.8552
91754,34.0534,-118.1271
91763,34.0733,-117.6987
91767,34.0812,-117.7362
91770,34.0658,-118.0853
91773,34.1023,-117.8169
91776,34.089,-118.0955
91786,34.1144,-117.6583
91801,34.0914,-118.1293
91911,32.6084,-117.0565
91942,32.7835,-117.0189
91950,32.6749,-117.0897
92024,33.0535,-117.2689
92025,33.1101,-117.07
92037,32.8455,-117.2521
92055,33.2433,-117.3768
92056,33.1968,-117.2831
92064,32.9756,-117.0402
92078,33.1193,-117.185
92103,32.7466,-117.1636
92118,32.6807,-117.1698
92120,32.7958,-117.0707
92123,32.7973,-117.1392
92128,33.0067,-117.069
92134,32.7242,-117.1466
92161,32.8718,-117.2291
92201,33.7207,-116.2168
92220,33.9282,-116.8899
92225,33.6103,-114.5963
92227,32.9792,-115.5296
92243,32.7893,-115.5665
92252,34.1502,-116.3038
92262,33.8414,-116.5347
92270,33.7643,-116.4225
92278,34.238,-116.0604
92307,34.5291,-117.2132
92310,35.2625,-116.6966
92311,34.8914,-117.0387
92315,34.235,-116.9053
92324,34.0315,-117.2874
92335,34.0794,-117.4551
92352,34.2606,-117.2016
92354,34.0528,-117.2513
92357,34.0483,-117.2612
92363,34.7824,-114.5871
92373,34.0397,-117.1804
92395,34.5016,-117.2944
92404,34.1426,-117.2606
92411,34.1214,-117.3172
92501,33.9924,-117.3694
92503,33.9208,-117.4589
92505,33.9228,-117.4867
92506,33.9455,-117.3757
92543,33.7416,-116.973
92555,33.9377,-117.1851
92562,33.5631,-117.2738
92563,33.569,-117.1783
92585,33.7467,-117.1721
92592,33.4983,-117.0958
92618,33.7074,-117.7054
92627,33.6483,-117.9155
92647,33.721,-118.0033
92653,33.5916,-117.6985
92656,33.5701,-117.7086
92663,33.621,-117.9321
92691,33.6128,-117.6622
92704,33.7249,-117.909
92705,33.754,-117.7919
92708,33.7102,-117.9503
92780,33.7364,-117.8229
92801,33.8428,-117.9546
92804,33.8186,-117.9729
92805,33.8359,-117.9086
92806,33.8356,-117.8681
92835,33.8994,-117.9063
92843,33.7671,-117.929
92866,33.7877,-117.8423
92868,33.7875,-117.8776
92869,33.7868,-117.7934
92870,33.8744,-117.8543
92882,33.8419,-117.6043
93001,34.3308,-119.3584
93003,34.2846,-119.2222
93023,34.4451,-119.2565
93030,34.2141,-119.175
93065,34.2656,-118.7653
93105,34.4369,-119.7285
93110,34.4418,-119.7647
93111,34.4453,-119.8025
93210,36.1624,-120.3489
93215,35.7715,-119.2459
93230,36.3314,-119.6491
93240,35.669,-118.457
93257,36.0686,-119.0315
93258,36.0331,-119.0073
93274,36.2022,-119.338
93291,36.3551,-119.301
93301,35.3866,-119.0171
93306,35.3867,-118.9391
93308,35.4244,-119.0433
93309,35.3384,-119.0627
93401,35.2635,-120.6509
93405,35.2901,-120.6817
93436,34.6583,-120.4506
93454,34.9545,-120.4325
93463,34.6488,-120.1701
93465,35.5551,-120.7107
93514,37.5014,-118.4048
93534,34.6909,-118.1491
93545,36.5798,-118.0578
93546,37.6094,-118.8656
93552,34.5715,-118.0231
93555,35.6225,-117.6709
93561,35.1322,-118.449
93611,36.8253,-119.6802
93635,37.0627,-120.8544
93636,36.9528,-119.8806
93654,36.6044,-119.4378
93703,36.7684,-119.7594
93710,36.8236,-119.7621
93720,36.8579,-119.7655
93721,36.7377,-119.7843
93901,36.6677,-121.6596
93906,36.7103,-121.6438
93930,36.2028,-121.1273
93940,36.5802,-121.8443
94010,37.5671,-122.3676
94015,37.6787,-122.478
94040,37.3855,-122.088
94062,37.4245,-122.296
94063,37.4815,-122.2091
94080,37.6574,-122.4235
94109,37.7917,-122.4186
94110,37.7509,-122.4153
94112,37.7195,-122.4411
94115,37.7856,-122.4358
94116,37.7441,-122.4863
94117,37.7712,-122.4413
94121,37.7786,-122.4892
94133,37.8002,-122.4091
94143,37.7631,-122.4586
94304,37.4334,-122.1842
94305,37.4236,-122.1619
94403,37.5395,-122.2998
94501,37.7706,-122.2648
94509,37.9939,-121.8089
94520,37.9823,-122.0362
94531,37.9658,-121.7758
94533,38.2671,-122.0357
94535,38.2743,-121.9463
94538,37.5308,-121.9712
94545,37.6332,-122.0971
94546,37.7015,-122.0782
94553,37.9864,-122.135
94558,38.4549,-122.2564
94574,38.5138,-122.4619
94577,37.7205,-122.1587
94578,37.7024,-122.124
94583,37.7562,-121.9522
94588,37.6873,-121.8957
94589,38.1582,-122.2804
94590,38.1053,-122.2474
94596,37.9053,-122.0549
94598,37.9194,-122.0259
94601,37.7806,-122.2166
94602,37.8011,-122.2104
94609,37.8361,-122.2637
94611,37.8471,-122.2223
94705,37.8571,-122.25
94903,38.0339,-122.5855
94904,37.9479,-122.5363
94945,38.1163,-122.5714
94954,38.2507,-122.6155
95032,37.2417,-121.9554
95051,37.3483,-121.9844
95062,36.9721,-121.9881
95065,37.0089,-121.9849
95076,36.9102,-121.7569
95116,37.3518,-121.8508
95119,37.2329,-121.7875
95124,37.2563,-121.9229
95128,37.3163,-121.9356
95138,37.2602,-121.7709
95203,37.9532,-121.3116
95204,37.9743,-121.3154
95231,37.878,-121.2827
95240,38.1222,-121.2555
95249,38.1904,-120.6441
95336,37.8134,-121.2132
95337,37.7808,-121.2344
95338,37.4931,-119.9219
95340,37.2983,-120.4649
95350,37.6746,-121.0113
95355,37.6717,-120.9482
95361,37.7741,-120.8377
95370,37.9957,-120.3368
95376,37.7383,-121.4345
95382,37.5239,-120.8517
95401,38.4432,-122.7547
95403,38.4822,-122.7473
95405,38.4386,-122.6727
95422,38.9576,-122.636
95437,39.4402,-123.7703
95448,38.6184,-122.862
95453,39.047,-122.9328
95476,38.2849,-122.4696
95482,39.1552,-123.1951
95490,39.4493,-123.3679
95501,40.7938,-124.1573
95521,40.8742,-124.0765
95531,41.7817,-124.1332
95540,40.5835,-124.1473
95542,40.0864,-123.7991
95603,38.9115,-121.08
95608,38.6284,-121.3287
95616,38.5538,-121.7418
95630,38.6709,-121.1529
95642,38.3545,-120.7573
95655,38.5579,-121.291
95661,38.7346,-121.234
95667,38.7195,-120.8046
95688,38.3847,-121.9887
95695,38.6816,-121.8052
95815,38.6093,-121.4443
95816,38.5728,-121.4675
95817,38.5498,-121.4583
95819,38.5683,-121.4366
95823,38.4797,-121.4438
95825,38.5892,-121.4057
95826,38.5539,-121.3693
95841,38.6627,-121.3406
95901,39.1663,-121.5105
95926,39.7458,-121.8444
95932,39.2345,-122.0277
95945,39.2081,-121.0069
95948,39.3532,-121.7137
95966,39.4877,-121.4698
95971,39.9284,-120.9698
95988,39.5353,-122.2597
95991,39.1051,-121.6202
96001,40.5605,-122.4116
96020,40.2975,-121.2273
96028,41.0393,-121.4606
96067,41.3174,-122.324
96080,40.1795,-122.2383
96093,40.7317,-122.9353
96097,41.7206,-122.6376
96101,41.4767,-120.5456
96104,41.4759,-120.1516
96122,39.8105,-120.4691
96130,40.3983,-120.6464
96150,38.917,-119.9865
96161,39.3385,-120.1729
96701,21.3908,-157.9332
96706,21.3274,-158.0103
96720,19.7025,-155.0939
96727,20.0827,-155.488
96731,21.675,-157.9725
96734,21.4063,-157.7448
96743,20.0081,-155.7052
96746,22.0868,-159.3448
96748,21.0905,-156.969
96750,19.5261,-155.93
96755,20.2183,-155.799
96763,20.8293,-156.921
96766,21.9816,-159.3683
96777,19.2079,-155.4815
96790,20.7534,-156.326
96793,20.8966,-156.5036
96796,21.9571,-159.6689
96813,21.3179,-157.8521
96817,21.3295,-157.8615
96819,21.3488,-157.8759
96826,21.2941,-157.8284
96859,21.4061,-157.9609
97015,45.415,-122.52
97030,45.5154,-122.4203
97031,45.6711,-121.5391
97045,45.3377,-122.57
97058,45.5995,-121.1905
97062,45.3727,-122.7631
97103,46.1558,-123.798
97123,45.4984,-122.957
97124,45.5387,-122.9636
97128,45.2097,-123.2043
97132,45.3099,-122.9685
97138,45.9932,-123.9226
97141,45.4492,-123.8189
97210,45.5303,-122.7033
97213,45.5373,-122.5987
97216,45.5137,-122.5569
97222,45.4373,-122.6147
97225,45.4985,-122.7787
97227,45.5496,-122.6743
97239,45.4983,-122.6913
97301,44.949,-123.004
97310,44.9271,-122.9861
97321,44.652,-123.1333
97338,44.9225,-123.32
97339,44.5646,-123.262
97355,44.5316,-122.8821
97365,44.6487,-124.0509
97367,44.9089,-123.9888
97381,44.991,-122.7627
97383,44.8021,-122.7624
97411,43.0968,-124.4037
97420,43.2151,-124.1984
97423,43.1884,-124.2014
97424,43.7839,-123.0529
97439,43.9881,-124.0993
97444,42.4073,-124.4218
97467,43.7023,-124.0968
97471,43.227,-123.5158
97477,44.0611,-123.0153
97504,42.3363,-122.8398
97520,42.1885,-122.693
97527,42.3989,-123.3538
97601,42.2933,-121.8169
97630,42.1854,-120.3775
97701,44.0928,-121.2936
97720,43.5145,-119.0504
97741,44.6376,-121.1349
97754,44.3045,-120.8336
97801,45.6605,-118.7831
97814,44.7749,-117.8344
97828,45.437,-117.2888
97836,45.3486,-119.5369
97838,45.845,-119.2849
97845,44.416,-118.953
97850,45.3304,-118.0852
97914,44.0416,-116.9783
98001,47.3099,-122.2653
98003,47.3203,-122.3117
98004,47.6155,-122.2072
98022,47.2665,-122.0314
98026,47.8353,-122.327
98029,47.5585,-122.0055
98034,47.7188,-122.1966
98042,47.368,-122.1206
98055,47.4648,-122.2075
98065,47.5293,-121.8225
98101,47.6114,-122.3305
98104,47.6036,-122.3256
98105,47.6633,-122.3022
98108,47.5413,-122.3129
98112,47.6301,-122.2972
98122,47.6116,-122.3056
98126,47.5444,-122.3735
98166,47.4511,-122.353
98195,47.6564,-122.3048
98201,47.9884,-122.2006
98221,48.5004,-122.6309
98223,48.1829,-122.1121
98225,48.749,-122.4887
98239,48.2189,-122.6823
98250,48.5454,-123.0947
98271,48.0966,-122.198
98272,47.8585,-121.9474
98274,48.3643,-122.1403
98284,48.5274,-122.2329
98310,47.6019,-122.6299
98331,47.9287,-124.3989
98332,47.3607,-122.6001
98356,46.5581,-122.2496
98362,48.1065,-123.4384
98368,48.104,-122.7945
98372,47.2042,-122.2734
98405,47.2484,-122.4643
98415,47.2529,-122.4443
98431,47.2529,-122.4443
98499,47.1677,-122.5024
98502,47.1043,-123.0552
98503,47.024,-122.7827
98506,47.1042,-122.87
98520,46.9843,-123.7963
98531,46.7246,-122.9671
98541,47.0058,-123.3997
98584,47.2151,-123.1007
98586,46.6544,-123.8203
98620,45.832,-120.813
98624,46.3142,-124.0282
98632,46.1514,-122.9634
98664,45.6231,-122.5767
98672,45.7551,-121.4795
98686,45.712,-122.6322
98807,47.4235,-120.3103
98812,48.1206,-119.772
98816,47.8483,-120.0273
98823,47.2771,-119.5336
98826,47.6438,-120.6748
98837,47.1374,-119.2891
98841,48.4143,-119.5272
98848,47.1976,-119.8459
98855,48.7194,-119.3943
98902,46.5934,-120.5311
98926,46.9996,-120.5163
98944,46.3213,-120.0126
98948,46.3751,-120.3305
99022,47.615,-117.704
99109,48.2876,-117.7754
99111,46.88,-117.367
99114,48.578,-117.8645
99122,47.6809,-118.1667
99133,47.9385,-118.9978
99156,48.1695,-117.1508
99159,47.3395,-118.6983
99163,46.7352,-117.1729
99166,48.6704,-118.6999
99169,47.1315,-118.3958
99204,47.6501,-117.4298
99205,47.6964,-117.4399
99208,47.7374,-117.4352
99210,47.6536,-117.4317
99216,47.6634,-117.2193
99220,47.6536,-117.4317
99301,46.2492,-119.1044
99328,46.3075,-117.9738
99338,46.156,-119.264
99344,46.8527,-118.9932
99347,46.4698,-117.5993
99350,46.2232,-119.771
99352,46.2522,-119.288
99362,46.0614,-118.3315
99403,46.3946,-117.0645
99506,59.8666,-158.5996
99508,61.206,-149.8101
99559,60.7922,-161.7558
99574,60.5362,-145.7534
99576,59.0402,-158.5231
99603,59.5374,-151.2356
99615,57.6036,-153.3751
99645,61.6303,-148.9872
99664,60.1329,-149.3985
99669,60.4818,-151.1358
99686,61.101,-146.9
99701,64.8378,-147.7164
99703,64.8283,-147.6557
99723,71.2346,-156.8174
99752,66.8985,-162.5981
99762,64.5011,-165.4064
99801,58.3628,-134.5294
99833,56.8271,-133.1607
99835,57.0514,-135.3166
99901,55.372,-131.6832
99929,56.4335,-132.3529
